id,age,gender,education,pc_choice,pc_result,x,y,pc_choice_image,pc_choice_x,pc_choice_y,dist
62029a06ef1cb18a1337c580,28.0,Male,"Some college, no degree",135,5,420.0,243.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_81yRfJ9Uh0LRul0,328,73,193.29769786523585
5ab2706b0527ba0001c150d6,37.0,Female,Bachelor's degree,135,0,267.0,154.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3IR8AvOr6pnUJZc,328,73,101.40019723846694
5f6f24f71b1cd746e9ded65e,24.0,Other or prefer not to say,Bachelor's degree,225,0,329.0,396.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_5nyl9yNdzBxJcQ6,671,329,348.501076038511
5b2bd649ed66460001e86e39,30.0,Female,"Some college, no degree",0,1,469.0,133.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0By9xZLs9xWNAhM,196,615,553.943137876082
5d8125f63d05eb0001731115,32.0,Female,Bachelor's degree,225,5,373.0,347.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_5nyl9yNdzBxJcQ6,671,329,298.54312921251426
5eb921b4e43986010ef5c250,37.0,Male,"Some college, no degree",45,1,376.0,400.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_25g6gJvQ2RGfsYm,76,416,300.4263636900064
627a737021c18e4a5c7875b0,26.0,Female,Bachelor's degree,180,0,325.0,417.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_5nFzoPw5PbHHqei,551,130,365.301245549478
5c6e992b9d7a31000146fd95,30.0,Female,Bachelor's degree,225,1,366.0,462.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9zZBnuom0xM1cNM,671,329,332.73713348527843
5f8f37d50f2fc91627f1df59,34.0,Female,Graduate or professional degree,225,1,264.0,431.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_5nyl9yNdzBxJcQ6,671,329,419.5867014098516
597725537f87260001cd5b65,31.0,Female,"Some college, no degree",45,0,531.0,277.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_5cp8kTYRb5KxEgu,76,416,475.7583420182982
5ca9bc7978958e0016c5008b,46.0,Male,Associate degree,45,0,480.0,203.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_25g6gJvQ2RGfsYm,76,416,456.71106840101874
611eb9688a09635305699ecf,29.0,Female,Associate degree,90,0,438.0,510.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_ezHeTeoNFs0NGQu,129,191,444.1193533274586
5a903b9e4eecca0001dd10ec,40.0,Female,"Some college, no degree",90,5,399.0,712.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0Bf3zUBK1VSxkGy,129,191,586.8057600262629
59e120ca3e4b5a00016a9bef,27.0,Female,Graduate or professional degree,135,0,394.0,418.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_81yRfJ9Uh0LRul0,328,73,351.25631666918105
