id,age,gender,education,pc_choice,pc_result,x,y,pc_choice_image,bigl,gambling_expectancies,illusion_of_control,predictive_control,inability_to_stop_gambling,interpretive_bias,rational_ability,rational_engagement,experimental_ability,experimental_engagement,pc_choice_x,pc_choice_y,dist
5ec175c35c6b2b09036f4158,19,Female,High school graduate (includes equivalency),top left,triangle,130.9090909090909,168.1818181818182,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,25.0,8.0,4.0,8.0,9.0,6.0,27.0,29.0,27.0,32.0,136,125,43.48087828988169
5f6dc97806d7c7253d992bb6,30,Male,Bachelor's degree,bottom left,circle,293.6363636363636,176.36363636363635,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,20.0,4.0,4.0,7.0,5.0,4.0,27.0,30.0,29.0,28.0,182,405,254.43518715541276
5b121d05c85dc40001621bc6,24,Male,Associate degree,bottom left,circle,344.54545454545456,167.27272727272728,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,25.0,4.0,4.0,17.0,5.0,4.0,20.0,22.0,28.0,35.0,182,405,287.98486243505147
5d799b8213a70e001a66677f,37,Male,"Some college, no degree",right,triangle,361.8181818181818,179.0909090909091,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,,,,,,,,,,,398,162,40.015286335297766
5cb4b1cc96d87400010836bd,34,Female,Associate degree,bottom left,circle,239.0909090909091,133.63636363636363,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,,,,,,,,,,,182,405,277.30415619193724
5b99663d4cefb60001e7a214,44,Female,"Some college, no degree",top left,triangle,443.6363636363636,354.54545454545456,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,,,,,,,,,,,136,125,383.8375280426398
5e8d7f9636e20a000916ea2f,30,Female,Bachelor's degree,bottom left,square,293.6363636363636,297.27272727272725,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,18.0,4.0,5.0,6.0,5.0,4.0,27.0,31.0,26.0,31.0,182,405,155.13814158744657
5df4a8a0805a3033fa6ef970,26,Female,Bachelor's degree,right,kite,213.63636363636363,310.9090909090909,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,29.0,13.0,4.0,14.0,5.0,14.0,28.0,33.0,31.0,32.0,398,162,236.9891722602428
5f3a7bc6bb3abd08700663bd,18,Female,High school graduate (includes equivalency),right,kite,124.54545454545455,200.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,31.0,22.0,8.0,15.0,27.0,12.0,31.0,33.0,27.0,31.0,398,162,276.08221317164214
5f2aafa321c44f33f261d5c8,19,Female,"Some college, no degree",top left,square,300.9090909090909,370.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,,,,,,,,,,,136,125,295.33033752810223
5f2ae58f1bb16e412f744560,41,Female,Bachelor's degree,bottom left,square,241.8181818181818,369.09090909090907,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,21.0,7.0,4.0,7.0,5.0,4.0,31.0,31.0,27.0,31.0,182,405,69.76874433405273
5ecbaece3ef3467181e50ab8,36,Male,"Some college, no degree",right,square,139.0909090909091,291.8181818181818,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,18.0,11.0,9.0,13.0,5.0,6.0,31.0,21.0,24.0,33.0,398,162,289.6319693782964
5f1eacf210bb540009bc665c,19,Female,High school graduate (includes equivalency),bottom left,circle,358.1818181818182,279.09090909090907,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,,,,,,,,,,,182,405,216.54822149213086
5ce1372c55fe0d001869c8d8,32,Male,Associate degree,right,kite,350.0,141.8181818181818,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,,,,,,,,,,,398,162,52.07020054814431
5b9e90661641f90001d857ff,39,Female,Graduate or professional degree,bottom left,circle,259.09090909090907,302.7272727272727,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,25.0,11.0,9.0,16.0,7.0,10.0,26.0,22.0,29.0,28.0,182,405,128.07310025241236
55ca22a2fdf99b34143003e1,27,Female,Bachelor's degree,top left,kite,308.1818181818182,36.36363636363636,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,23.0,8.0,17.0,10.0,5.0,6.0,22.0,26.0,31.0,31.0,136,125,193.65687044634998
5b6847f1699a3f000132404f,23,Male,Bachelor's degree,top left,circle,262.7272727272727,167.27272727272728,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,,,,,,,,,,,136,125,133.59186024592566
5f7d8662a735ab266ded7f6b,23,Female,Bachelor's degree,right,square,137.27272727272728,291.8181818181818,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,,,,,,,,,,,398,162,291.2584266152315
5eecb0d2b681b0056231c993,29,Male,"Some college, no degree",bottom left,triangle,327.27272727272725,215.45454545454544,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,,,,,,,,,,,182,405,238.81299091150626
5ed161f160a3610a972bc79c,20,Male,Graduate or professional degree,right,square,174.54545454545453,275.45454545454544,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,27.0,21.0,14.0,27.0,21.0,17.0,32.0,33.0,32.0,36.0,398,162,250.60699864248613
5b5e01bf9351420001b7a83a,26,Female,Bachelor's degree,right,kite,177.27272727272728,275.45454545454544,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,20.0,4.0,7.0,13.0,5.0,4.0,21.0,24.0,31.0,32.0,398,162,248.17828835318642
5f75d01a857e4e27a575f7ca,39,Female,"Some college, no degree",bottom left,square,240.9090909090909,130.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,28.0,4.0,5.0,10.0,7.0,4.0,27.0,33.0,29.0,29.0,182,405,281.2388326524905
5e32c95c87b8ef28e5aff6ea,34,Male,"Some college, no degree",right,kite,335.45454545454544,263.6363636363636,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,27.0,9.0,4.0,17.0,10.0,16.0,32.0,36.0,25.0,33.0,398,162,119.33936608479476
5ed7fc361b120911e3edebad,24,Female,Graduate or professional degree,bottom left,circle,361.8181818181818,177.27272727272728,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,27.0,4.0,4.0,6.0,5.0,4.0,30.0,30.0,30.0,31.0,182,405,290.16252214267496
5f1c0b2946a0aa454dd5ee2c,18,Male,"Some college, no degree",right,triangle,209.0909090909091,213.63636363636363,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,,12.0,4.0,20.0,5.0,13.0,30.0,21.0,28.0,34.0,398,162,195.83911426904982
5ec448ebd0620a3257855a11,23,Female,Bachelor's degree,top left,circle,30.0,265.45454545454544,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,28.0,5.0,5.0,7.0,5.0,5.0,25.0,32.0,32.0,32.0,136,125,175.9644263447671
5eb8c16a3a7a17837b2d1828,23,Male,Bachelor's degree,bottom left,circle,333.6363636363636,303.6363636363636,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,22.0,4.0,4.0,6.0,5.0,4.0,27.0,33.0,26.0,33.0,182,405,182.39565113707894
5cbf60b3fad6f20015bcb11e,23,Male,Bachelor's degree,bottom left,square,155.45454545454544,57.27272727272727,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,19.0,5.0,5.0,11.0,5.0,4.0,27.0,26.0,33.0,30.0,182,405,348.7390390469239
5d24ca0a66f8a50015343bff,25,Female,Bachelor's degree,top left,kite,29.09090909090909,266.3636363636364,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,38.0,4.0,8.0,6.0,5.0,4.0,19.0,20.0,26.0,30.0,136,125,177.23778210347442
5ea07733287a9d0383098f97,20,Female,High school graduate (includes equivalency),bottom left,circle,287.27272727272725,209.0909090909091,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,18.0,5.0,5.0,9.0,5.0,6.0,22.0,28.0,30.0,31.0,182,405,222.4021560333093
5f2e53726e24671b645021ca,31,Female,"Some college, no degree",top left,kite,360.0,280.9090909090909,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,3.0,4.0,4.0,6.0,8.0,5.0,19.0,20.0,32.0,28.0,136,125,272.9169189114137
5d34c9c4bf6220000161bcde,34,Female,Bachelor's degree,top left,kite,150.0,124.54545454545455,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,28.0,5.0,4.0,6.0,5.0,4.0,23.0,24.0,31.0,31.0,136,125,14.007377041054044
5875778b5c17910001ea4f35,40,Male,Bachelor's degree,right,circle,291.8181818181818,180.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,30.0,6.0,9.0,13.0,5.0,7.0,27.0,27.0,25.0,29.0,398,162,107.69669684998095
5ad3a3824d061300011b2164,40,Female,Bachelor's degree,bottom left,square,184.54545454545453,284.54545454545456,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,30.0,13.0,4.0,10.0,27.0,12.0,21.0,28.0,24.0,28.0,182,405,120.48143782136786
5d1e21259f866e0001e83b7f,32,Female,"Some college, no degree",bottom left,circle,177.27272727272728,100.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,23.0,4.0,4.0,19.0,5.0,10.0,19.0,29.0,28.0,37.0,182,405,305.0366324024674
5dd808ba7df2197a216ea3c8,28,Female,High school graduate (includes equivalency),top left,circle,350.9090909090909,142.72727272727272,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,,,,,,,,,,,136,125,215.63898894615278
5dcaf14b6a24b57c7203565d,24,Male,High school graduate (includes equivalency),top left,square,150.9090909090909,124.54545454545455,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,31.0,4.0,4.0,6.0,5.0,4.0,29.0,32.0,31.0,28.0,136,125,14.91601834625397
5d514a73f20feb00160b5e0e,31,Male,Bachelor's degree,bottom left,triangle,288.1818181818182,210.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,,,,,,,,,,,182,405,222.0350839673692
5f0efef796e573013cff82ec,26,Female,Graduate or professional degree,bottom left,kite,210.0,212.72727272727272,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,,,,,,,,,,,182,405,194.30080198726037
5d7cde38777f45001655d46c,45,Female,High school graduate (includes equivalency),right,square,167.27272727272728,250.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,28.0,4.0,6.0,13.0,5.0,4.0,18.0,26.0,31.0,28.0,398,162,246.93941439180034
5eb957ce613bbd028a1bf032,25,Male,Associate degree,top left,kite,362.7272727272727,250.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,34.0,13.0,5.0,9.0,5.0,11.0,19.0,19.0,27.0,31.0,136,125,258.9020204601484
5f4abba4eae118551d4dc244,40,Female,Graduate or professional degree,top left,triangle,286.3636363636364,212.72727272727272,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,18.0,5.0,4.0,6.0,5.0,4.0,20.0,22.0,31.0,28.0,136,125,174.08416792075366
5c6410d4bcec6a00019fe6b7,32,Male,Bachelor's degree,bottom left,circle,290.9090909090909,135.45454545454544,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,39.0,9.0,17.0,22.0,6.0,14.0,26.0,35.0,28.0,29.0,182,405,290.7162571112258
5b7467ea50075a0001107043,33,Female,Bachelor's degree,bottom left,square,192.72727272727272,383.6363636363636,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,,,,,,,,,,,182,405,23.90563403976091
5f51114394f9472e53bc5936,20,Female,"Some college, no degree",bottom left,square,323.6363636363636,214.54545454545453,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,,,,,,,,,,,182,405,237.34741074726253
5f581e67a65b023913f667e8,45,Male,"Some college, no degree",bottom left,circle,221.8181818181818,56.36363636363636,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,26.0,19.0,5.0,24.0,10.0,15.0,24.0,23.0,31.0,30.0,182,405,350.9028379094312
5f0c567648213f5a4c293b4d,21,Female,Bachelor's degree,top left,triangle,460.9090909090909,310.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,26.0,4.0,4.0,7.0,14.0,12.0,28.0,26.0,25.0,28.0,136,125,373.88623584637594
5f7f16eb45861703806170e6,28,Female,Graduate or professional degree,bottom left,triangle,265.45454545454544,211.8181818181818,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,16.0,14.0,10.0,16.0,12.0,12.0,27.0,32.0,33.0,29.0,182,405,210.4373446730828
5f568d555510af0dcbcc5043,22,Female,Bachelor's degree,bottom left,square,440.9090909090909,354.54545454545456,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,,,,,,,,,,,182,405,263.77941260150817
5e78c0a426450503858d82c9,34,Male,High school graduate (includes equivalency),top left,circle,308.1818181818182,37.27272727272727,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,28.0,4.0,8.0,7.0,5.0,4.0,24.0,24.0,25.0,30.0,136,125,193.24247176167557
5b69db5bd91aa600015841e4,36,Male,"Some college, no degree",top left,square,194.54545454545453,384.54545454545456,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,,,,,,,,,,,136,125,266.06655788193393
5f1dd488e539fb7332723dba,33,Female,High school graduate (includes equivalency),bottom left,circle,456.3636363636364,261.8181818181818,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,22.0,6.0,4.0,9.0,6.0,8.0,26.0,25.0,33.0,31.0,182,405,309.47768581358
5ee9883d886b7d1fe2685e94,40,Female,Graduate or professional degree,bottom left,triangle,160.9090909090909,424.5454545454545,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,,,,,,,,,,,182,405,28.75502112100459
5f0ee1c5befb85011c91daf4,35,Male,Bachelor's degree,right,kite,260.9090909090909,264.54545454545456,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,17.0,4.0,4.0,7.0,5.0,4.0,29.0,29.0,30.0,31.0,398,162,171.20013902828993
5716a297c5aca200128d2c52,32,Female,Bachelor's degree,right,square,348.1818181818182,141.8181818181818,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,29.0,5.0,8.0,14.0,5.0,5.0,26.0,25.0,32.0,31.0,398,162,53.750879293211455
5f24a0e7fc39d10b195756cd,20,Female,High school graduate (includes equivalency),right,triangle,240.0,132.72727272727272,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,,,,,,,,,,,398,162,160.68880658584615
5d2464b812b27400011db6e7,35,Female,Graduate or professional degree,bottom left,circle,70.9090909090909,157.27272727272728,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,39.0,12.0,11.0,26.0,6.0,14.0,22.0,18.0,27.0,29.0,182,405,271.4958411017325
5ee142292ef80a5137f0b6b8,23,Female,Graduate or professional degree,right,square,208.1818181818182,254.54545454545453,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,18.0,10.0,5.0,15.0,5.0,17.0,25.0,25.0,29.0,30.0,398,162,211.17671108762235
5e529aaf2ca8272b83162fa0,20,Female,"Some college, no degree",right,circle,260.0,302.7272727272727,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,,,,,,,,,,,398,162,197.0993792208798
5d31d37425258a0001460f42,41,Female,Graduate or professional degree,bottom left,circle,264.54545454545456,166.36363636363635,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,,,,,,,,,,,182,405,252.50953668268153
5c61c92306bb4a0001627bd8,37,Female,High school graduate (includes equivalency),top left,kite,372.7272727272727,370.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,25.0,9.0,14.0,13.0,5.0,8.0,28.0,28.0,24.0,29.0,136,125,340.68284613829996
5b376f5eac7a460001f8b868,38,Male,Bachelor's degree,bottom left,kite,216.36363636363635,430.9090909090909,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,,4.0,8.0,22.0,5.0,8.0,25.0,27.0,33.0,32.0,182,405,43.03650190091855
5e0125d4c12a36d0d6b84b93,24,Female,Bachelor's degree,top left,square,358.1818181818182,279.09090909090907,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,28.0,8.0,4.0,23.0,5.0,20.0,25.0,26.0,26.0,25.0,136,125,270.3863321158104
5f1b6b907f8f0400091a03c3,21,Male,High school graduate (includes equivalency),top left,square,70.0,264.54545454545456,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,30.0,8.0,4.0,6.0,8.0,8.0,20.0,24.0,27.0,31.0,136,125,154.36623297955265
5e627e9d93cdd8000a498bbf,28,Female,Associate degree,top left,circle,335.45454545454544,262.7272727272727,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,,,,,,,,,,,136,125,242.38588522307128
5ebefd6da71efe115554a283,29,Female,Graduate or professional degree,top left,kite,345.45454545454544,386.3636363636364,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,,,,,,,,,,,136,125,334.93604915684034
5b59ea857ac6d70001aae449,25,Female,Bachelor's degree,top left,square,360.0,280.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,,,,,,,,,,,136,125,272.3986049890858
5f514114b660443643aad749,20,Female,High school graduate (includes equivalency),bottom left,circle,213.63636363636363,312.7272727272727,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,,,,,,,,,,,182,405,97.54545454545458
5f108675b947df342506d694,35,Male,Bachelor's degree,top left,square,224.54545454545453,55.45454545454545,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,18.0,4.0,4.0,13.0,5.0,4.0,21.0,19.0,31.0,30.0,136,125,112.59159723796016
5e8e0c6a835f36080448ed49,34,Female,Graduate or professional degree,top left,square,158.1818181818182,216.36363636363635,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,34.0,4.0,8.0,9.0,5.0,6.0,21.0,27.0,30.0,28.0,136,125,94.01780207725564
5cc5b34662c5050017348192,18,Male,High school graduate (includes equivalency),top left,triangle,449.09090909090907,170.9090909090909,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,,,,,,,,,,,136,125,316.4388755881159
5f392af38466fa45ef981ca4,18,Male,High school graduate (includes equivalency),right,triangle,137.27272727272728,290.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,,,,,,,,,,,398,162,290.45259637985964
5eab299df986091071ac45d6,31,Female,Bachelor's degree,bottom left,square,360.9090909090909,174.54545454545453,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,26.0,4.0,7.0,12.0,5.0,4.0,28.0,37.0,29.0,29.0,182,405,291.7494821427769
5c83f23024efd80016b93e49,24,Female,"Some college, no degree",top left,triangle,240.9090909090909,365.45454545454544,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,27.0,4.0,4.0,8.0,5.0,7.0,22.0,22.0,29.0,30.0,136,125,262.3438693492264
5f10cd9e408f603edd8312db,24,Female,Bachelor's degree,right,square,120.9090909090909,104.54545454545455,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,27.0,10.0,8.0,11.0,8.0,10.0,28.0,29.0,32.0,27.0,398,162,282.98479940487067
5f27278a54adfb0ac3556a03,40,Female,High school graduate (includes equivalency),right,square,210.9090909090909,253.63636363636363,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,,,,,,,,,,,398,162,208.32722194892986
58c96ae35d4292000141491d,27,Male,"Some college, no degree",right,circle,180.0,277.27272727272725,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,22.0,11.0,5.0,18.0,5.0,13.0,29.0,34.0,30.0,27.0,398,162,246.60048996888176
5f27ecc84fd32703e23366f5,21,Male,Bachelor's degree,bottom left,square,219.0909090909091,430.9090909090909,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,24.0,5.0,11.0,14.0,9.0,6.0,29.0,27.0,18.0,43.0,182,405,45.24396676824014
5caca4e291d3ab00171cdeb0,25,Male,Graduate or professional degree,right,kite,420.9090909090909,206.36363636363635,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,21.0,10.0,13.0,23.0,7.0,19.0,30.0,27.0,29.0,31.0,398,162,49.92953712669433
5f85908061eaad0008b6418a,25,Female,Bachelor's degree,top left,circle,262.7272727272727,167.27272727272728,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,21.0,6.0,4.0,6.0,5.0,4.0,26.0,26.0,23.0,29.0,136,125,133.59186024592566
5b92bd88f2ac7e0001d8a45f,21,Male,"Some college, no degree",bottom left,triangle,310.0,37.27272727272727,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,27.0,5.0,4.0,7.0,5.0,4.0,23.0,21.0,31.0,31.0,182,405,389.3678814533089
5f402431044e5512bccd226e,37,Female,Bachelor's degree,right,kite,143.63636363636363,262.7272727272727,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,25.0,21.0,14.0,29.0,20.0,14.0,25.0,34.0,29.0,29.0,398,162,273.5815106603635
5c5c202f96dff4000135e9a7,32,Female,Bachelor's degree,top left,kite,342.7272727272727,166.36363636363635,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,,,,,,,,,,,136,125,210.8248460274057
5e187c30b167cd15303f133c,34,Male,High school graduate (includes equivalency),right,square,199.0909090909091,132.72727272727272,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,37.0,5.0,4.0,13.0,5.0,22.0,22.0,22.0,27.0,29.0,398,162,201.0515332154034
5deec65311b5c8000a26fad5,32,Male,Graduate or professional degree,bottom left,square,295.45454545454544,178.1818181818182,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,34.0,9.0,4.0,12.0,10.0,13.0,24.0,24.0,30.0,31.0,182,405,253.61076768860445
5f4b9fc8586c807675cb0972,22,Female,Bachelor's degree,bottom left,triangle,193.63636363636363,382.7272727272727,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,,,,,,,,,,,182,405,25.129252651899073
599edcd75fd74b0001abf7c2,45,Female,"Some college, no degree",top left,circle,346.3636363636364,168.1818181818182,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,,,,,,,,,,,136,125,214.74992182913556
5c8aad64e997270016c9fcd7,34,Male,High school graduate (includes equivalency),right,kite,343.6363636363636,165.45454545454544,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,29.0,4.0,4.0,10.0,5.0,5.0,31.0,29.0,30.0,31.0,398,162,54.47328559005054
5cbb3b75fb8dfe00018398bd,27,Female,High school graduate (includes equivalency),top left,circle,360.0,402.7272727272727,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,20.0,4.0,4.0,13.0,5.0,8.0,24.0,24.0,28.0,33.0,136,125,356.80308016681823
5aa83706f05361000172818f,31,Female,Graduate or professional degree,bottom left,kite,267.27272727272725,212.72727272727272,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,18.0,4.0,4.0,6.0,5.0,4.0,23.0,25.0,27.0,31.0,182,405,210.3336389392374
5f00f321c6d8de23b286a7ef,20,Female,"Some college, no degree",right,circle,420.9090909090909,171.8181818181818,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,,,,,,,,,,,398,162,24.92434834646367
5ae996f678b0060001e69de6,39,Female,Bachelor's degree,right,triangle,138.1818181818182,290.9090909090909,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,,,,,,,,,,,398,162,290.03972369714126
5cd85ef210887400012db8dc,24,Male,"Some college, no degree",top left,square,371.8181818181818,369.09090909090907,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,,,,,,,,,,,136,125,339.39738769893245
