id,age,gender,education,pc_choice,pc_result,x,y,pc_choice_image,bigl,gambling_expectancies,illusion_of_control,predictive_control,inability_to_stop_gambling,interpretive_bias,rational_ability,rational_engagement,experimental_ability,experimental_engagement,pc_choice_x,pc_choice_y,dist
5c7093155ba5060001ce5f1a,34,Female,"Some college, no degree",top left,5.0,431.0,257.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,33.0,4.0,4.0,6.0,5.0,4.0,30.0,25.0,30.0,29.0,136,125,323.1857051294194
5f19bbca90e52003b9650eb6,20,Female,"Some college, no degree",top left,5.0,361.0,279.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,34.0,7.0,4.0,7.0,5.0,5.0,19.0,27.0,29.0,31.0,136,125,272.6554602424092
5b09360c2971540001e3e248,41,Male,Bachelor's degree,top left,0.0,312.0,248.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,33.0,11.0,10.0,16.0,5.0,10.0,28.0,27.0,33.0,27.0,136,125,214.72074888095935
5edc20443467e28ec4e30f93,20,Male,Bachelor's degree,bottom left,0.0,266.0,211.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,36.0,5.0,6.0,12.0,6.0,9.0,23.0,30.0,27.0,36.0,182,405,211.40482492128697
5a9c2988777df20001600dbd,30,Male,Graduate or professional degree,top left,0.0,335.0,453.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,40.0,17.0,6.0,11.0,12.0,19.0,20.0,25.0,32.0,25.0,136,125,383.6469731406726
5bfd2d6b8acfed00011a5c89,43,Male,Bachelor's degree,top left,0.0,149.0,125.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,24.0,4.0,4.0,10.0,5.0,4.0,21.0,22.0,23.0,31.0,136,125,13.0
5979b52a1fc28a0001917558,44,Female,"Some college, no degree",right,5.0,183.0,159.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,35.0,4.0,5.0,15.0,5.0,18.0,24.0,20.0,28.0,32.0,398,162,215.02092921387907
5dc8a1b5b1cdc26104e3f04f,35,Female,High school graduate (includes equivalency),top left,5.0,265.0,213.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,20.0,5.0,7.0,7.0,5.0,5.0,29.0,29.0,31.0,30.0,136,125,156.1569723067145
5f6a0de66f4709043c1ff80c,18,Male,High school graduate (includes equivalency),bottom left,0.0,206.0,181.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,29.0,11.0,9.0,12.0,16.0,9.0,27.0,25.0,30.0,31.0,182,405,225.28204544525957
5f7a484c16f58b6aa514c2b2,26,Female,Bachelor's degree,bottom left,0.0,343.0,56.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,21.0,14.0,8.0,22.0,7.0,8.0,22.0,22.0,31.0,26.0,182,405,384.3461981079038
5f8370d48a9ee44f6431f3ce,20,Male,Bachelor's degree,right,1.0,208.0,252.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,34.0,7.0,4.0,6.0,5.0,7.0,27.0,23.0,27.0,30.0,398,162,210.23796041628637
5f6fc48307c0f3592882322e,19,Male,High school graduate (includes equivalency),right,1.0,334.0,261.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,17.0,6.0,4.0,8.0,6.0,4.0,28.0,26.0,30.0,28.0,398,162,117.88553770501282
5f87324c14f1f210d9de9c44,38,Female,High school graduate (includes equivalency),right,1.0,180.0,277.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,36.0,7.0,6.0,15.0,9.0,7.0,27.0,28.0,25.0,36.0,398,162,246.4731222669117
5ea1ac832ac60d0762c238a7,25,Female,Bachelor's degree,bottom left,5.0,370.0,369.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,26.0,4.0,4.0,6.0,5.0,4.0,27.0,23.0,24.0,31.0,182,405,191.41577782408638
5f4cf6a35723050782ee1f54,19,Male,High school graduate (includes equivalency),top left,1.0,141.0,344.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,,,,,,,,,,,136,125,219.0570701894828
5f316bcd6be94e000aeeaf49,21,Male,Bachelor's degree,bottom left,1.0,119.0,134.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,28.0,4.0,4.0,20.0,5.0,15.0,24.0,25.0,30.0,29.0,182,405,278.22652641328074
5eac53e43726f50c5d2f69b0,36,Male,"Some college, no degree",bottom left,0.0,362.0,176.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,,,,,,,,,,,182,405,291.27478435319455
5f4e580f1f38c1011d5822a9,20,Male,High school graduate (includes equivalency),bottom left,1.0,361.0,175.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,29.0,17.0,7.0,16.0,8.0,14.0,24.0,30.0,30.0,31.0,182,405,291.44639301250584
5ee7342cd4a3f901c619245a,28,Male,"Some college, no degree",top left,0.0,415.0,357.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,21.0,4.0,4.0,6.0,5.0,4.0,25.0,31.0,30.0,29.0,136,125,362.8567210346255
5f84ef5f8a5eec1d4619f87e,24,Male,"Some college, no degree",bottom left,5.0,348.0,101.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,29.0,8.0,5.0,7.0,5.0,4.0,28.0,31.0,29.0,30.0,182,405,346.3697446371435
5f8586b33e4d65036ae018f9,39,Male,Graduate or professional degree,top left,5.0,163.0,424.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,34.0,6.0,4.0,8.0,5.0,4.0,27.0,23.0,27.0,31.0,136,125,300.2165884823822
5f85e8aa19d11e0d393a77b6,29,Male,"Some college, no degree",right,5.0,298.0,369.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,34.0,11.0,13.0,17.0,5.0,17.0,20.0,18.0,30.0,26.0,398,162,229.88910370002316
5f48329af7606d1b45b2e726,30,Male,Bachelor's degree,top left,0.0,350.0,98.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,25.0,5.0,9.0,7.0,5.0,5.0,24.0,27.0,22.0,28.0,136,125,215.6965461012299
5e9dd8f9d9428d1371472f42,34,Male,Graduate or professional degree,bottom left,1.0,262.0,170.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,17.0,4.0,4.0,9.0,5.0,4.0,29.0,26.0,32.0,28.0,182,405,248.2438317461282
5f2173f0eed228516bfbd499,23,Male,Bachelor's degree,bottom left,5.0,335.0,117.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,39.0,6.0,11.0,15.0,5.0,7.0,28.0,32.0,23.0,35.0,182,405,326.1180767758819
5cd139c62ce2410014540d4d,40,Male,Graduate or professional degree,top left,5.0,343.0,327.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,35.0,8.0,4.0,9.0,5.0,10.0,23.0,28.0,28.0,28.0,136,125,289.22828354087363
5c8d7a186894d00001912306,27,Male,Bachelor's degree,bottom left,0.0,301.0,337.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,24.0,4.0,5.0,9.0,5.0,4.0,24.0,23.0,31.0,28.0,182,405,137.05838172107534
5c99543c231ab00001eb5f73,19,Male,High school graduate (includes equivalency),right,1.0,73.0,306.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,18.0,4.0,10.0,6.0,5.0,4.0,18.0,19.0,28.0,28.0,398,162,355.4729244260384
5e5ad8d315b8d42db10b84ce,32,Male,Bachelor's degree,right,5.0,334.0,453.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,25.0,11.0,4.0,18.0,5.0,4.0,19.0,16.0,35.0,29.0,398,162,297.9546945426435
5f4ccb2ceb2e888f1f88ad06,21,Female,High school graduate (includes equivalency),bottom left,1.0,362.0,176.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,19.0,4.0,4.0,7.0,5.0,4.0,24.0,32.0,29.0,29.0,182,405,291.27478435319455
5ec7b132b11a172266fd8915,33,Male,High school graduate (includes equivalency),top left,1.0,260.0,265.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,21.0,4.0,4.0,6.0,5.0,4.0,22.0,25.0,32.0,30.0,136,125,187.01871564097536
5f3ce934a12769b771503625,45,Female,Associate degree,top left,1.0,261.0,265.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,30.0,4.0,4.0,10.0,5.0,4.0,28.0,29.0,24.0,29.0,136,125,187.6832437912346
5b54ce6fb7ef510001676f99,40,Male,Graduate or professional degree,top left,0.0,333.0,263.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,34.0,4.0,4.0,6.0,5.0,4.0,31.0,25.0,29.0,28.0,136,125,240.52650581588716
5e63cacbe43f28152567f42b,43,Male,"Some college, no degree",bottom left,1.0,387.0,213.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,26.0,10.0,4.0,15.0,5.0,7.0,24.0,19.0,29.0,27.0,182,405,280.87185690275203
5a00b428f2e3460001eda8bf,41,Female,Bachelor's degree,bottom left,1.0,207.0,216.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,30.0,4.0,8.0,10.0,5.0,6.0,31.0,32.0,27.0,29.0,182,405,190.64626930522402
5f6c6f566df913000af123a8,32,Female,"Some college, no degree",right,0.0,260.0,264.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,20.0,8.0,5.0,11.0,6.0,6.0,24.0,25.0,31.0,29.0,398,162,171.6041957529011
5f35de7034cb5e61f9cfca8a,34,Male,"Some college, no degree",right,0.0,203.0,335.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,20.0,6.0,4.0,8.0,5.0,6.0,31.0,30.0,27.0,34.0,398,162,260.679880313
5f860b0825d88d1285a3df1d,34,Male,Bachelor's degree,bottom left,0.0,293.0,179.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,25.0,7.0,7.0,6.0,5.0,4.0,26.0,35.0,26.0,32.0,182,405,251.7876089087785
5ce1d3785670c600013310d9,41,Male,Bachelor's degree,bottom left,1.0,290.0,136.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,15.0,4.0,6.0,7.0,5.0,4.0,24.0,21.0,30.0,29.0,182,405,289.8706608127149
5f0cb319d29147695796a208,36,Male,Graduate or professional degree,top left,5.0,334.0,264.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,14.0,4.0,4.0,6.0,5.0,4.0,21.0,28.0,23.0,28.0,136,125,241.91940806805889
5dbc7e006effa1222568f703,22,Male,High school graduate (includes equivalency),bottom left,5.0,359.0,277.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,24.0,4.0,4.0,17.0,5.0,13.0,24.0,33.0,24.0,27.0,182,405,218.4330561064419
5dbd8b1236d3952b91bfd89a,19,Male,High school graduate (includes equivalency),bottom left,0.0,350.0,141.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,20.0,7.0,4.0,6.0,5.0,7.0,22.0,21.0,27.0,23.0,182,405,312.9217154497271
5f3e7b0914cf8e095d681bdf,25,Male,Bachelor's degree,bottom left,5.0,347.0,99.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,37.0,8.0,7.0,18.0,5.0,7.0,24.0,26.0,28.0,29.0,182,405,347.65068675324085
5cf13efb81ea050015a60657,18,Male,High school graduate (includes equivalency),top left,5.0,351.0,142.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,32.0,9.0,6.0,7.0,10.0,10.0,24.0,26.0,25.0,30.0,136,125,215.67104580819372
5f84dbf4338e311ad09ef13b,21,Male,"Some college, no degree",right,1.0,334.0,303.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,40.0,7.0,5.0,9.0,5.0,9.0,20.0,22.0,29.0,26.0,398,162,154.84508387417407
5f3564b62bf81050b280143e,23,Male,Graduate or professional degree,top left,1.0,292.0,138.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,,,,,,,,,,,136,125,156.54072952429985
5b472672d4c93b00019bbc49,27,Male,Bachelor's degree,right,5.0,351.0,143.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,23.0,5.0,7.0,7.0,5.0,8.0,26.0,27.0,29.0,30.0,398,162,50.695167422546305
5b8bfff214e8c60001052fbd,32,Male,Graduate or professional degree,top left,0.0,151.0,126.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,16.0,4.0,4.0,9.0,5.0,4.0,30.0,28.0,33.0,26.0,136,125,15.033296378372908
5f75caea3ea2c126e38bad5a,35,Male,"Some college, no degree",right,0.0,262.0,264.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,,,,,,,,,,,398,162,170.0
5f0da4b2fdfe5c0009889776,27,Male,Graduate or professional degree,top left,1.0,402.0,272.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,37.0,7.0,4.0,9.0,5.0,5.0,28.0,23.0,26.0,29.0,136,125,303.9161068452937
5f66150543c04b1ae4aae1b7,25,Female,Bachelor's degree,right,5.0,263.0,263.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,32.0,5.0,11.0,16.0,7.0,10.0,30.0,33.0,24.0,32.0,398,162,168.6001186239203
5d696d1c55742f001af29220,19,Female,High school graduate (includes equivalency),right,1.0,208.0,251.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,22.0,9.0,11.0,20.0,14.0,15.0,33.0,27.0,34.0,27.0,398,162,209.8118204487059
5b859857e23410000171891b,36,Female,Bachelor's degree,right,5.0,113.0,374.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,28.0,12.0,4.0,12.0,6.0,10.0,19.0,20.0,25.0,26.0,398,162,355.2027589982938
5f6f7570f59489501dc9f094,20,Male,Associate degree,top left,1.0,151.0,123.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,34.0,22.0,25.0,33.0,32.0,23.0,32.0,29.0,27.0,28.0,136,125,15.132745950421556
5f29ed73209c1b1a178602e3,24,Male,Bachelor's degree,right,1.0,159.0,212.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,24.0,7.0,7.0,6.0,5.0,7.0,29.0,28.0,26.0,30.0,398,162,244.1741182025646
5b6c3f7111503f00015849d6,31,Male,Bachelor's degree,bottom left,5.0,137.0,410.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,22.0,4.0,9.0,18.0,5.0,8.0,24.0,28.0,33.0,30.0,182,405,45.27692569068709
5f78c7d6d74b084a34eec838,21,Male,Associate degree,top left,1.0,363.0,78.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,28.0,5.0,8.0,10.0,5.0,8.0,24.0,35.0,33.0,31.0,136,125,231.81458107720488
5f020e0ab1a7a90a1aab3bfa,24,Female,Graduate or professional degree,bottom left,0.0,308.0,38.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,20.0,4.0,4.0,6.0,5.0,4.0,27.0,20.0,31.0,27.0,182,405,388.0270609119936
5d41ef9d57382300015d1564,33,Female,Bachelor's degree,top left,0.0,387.0,214.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,37.0,8.0,4.0,7.0,5.0,4.0,27.0,22.0,29.0,27.0,136,125,266.31184727683444
5f0baf9edc5a89124765980e,20,Female,"Some college, no degree",bottom left,1.0,262.0,263.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,30.0,4.0,4.0,6.0,11.0,22.0,27.0,29.0,29.0,29.0,182,405,162.9846618550347
5f4839e6951dbe1c030df812,29,Male,Bachelor's degree,top left,1.0,139.0,290.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,31.0,4.0,8.0,13.0,5.0,4.0,24.0,27.0,28.0,30.0,136,125,165.0272704737008
5f47f3b9fc6fe9258a173513,21,Female,Bachelor's degree,bottom left,5.0,344.0,166.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,11.0,4.0,4.0,6.0,5.0,4.0,24.0,24.0,33.0,28.0,182,405,288.7299776607895
5c921106b788a2000170709f,39,Male,"Some college, no degree",right,1.0,259.0,303.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,36.0,11.0,6.0,11.0,9.0,9.0,23.0,21.0,27.0,31.0,398,162,197.99494943053472
5efcbb97df2a840990b0da94,25,Male,Graduate or professional degree,bottom left,0.0,290.0,177.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,17.0,4.0,4.0,16.0,5.0,4.0,36.0,26.0,31.0,29.0,182,405,252.28555249954366
5d515ec3824081000145af31,37,Female,Bachelor's degree,bottom left,1.0,363.0,248.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,22.0,4.0,4.0,10.0,5.0,4.0,31.0,32.0,30.0,30.0,182,405,239.60383970212163
5f406d8b0750721b52aff416,19,Female,"Some college, no degree",top left,1.0,345.0,166.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,42.0,21.0,4.0,13.0,6.0,15.0,19.0,19.0,31.0,27.0,136,125,212.98356744124652
5f025df7ac08ac3fc4fc6e07,18,Male,High school graduate (includes equivalency),right,0.0,200.0,133.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,36.0,5.0,4.0,10.0,5.0,4.0,26.0,25.0,32.0,31.0,398,162,200.11246837716035
5ec1129f45a5365297e63600,35,Male,"Some college, no degree",top left,5.0,260.0,301.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,25.0,6.0,7.0,10.0,6.0,7.0,26.0,29.0,36.0,24.0,136,125,215.29514625276622
5f3d6f7010ad88124f3906e2,23,Male,"Some college, no degree",right,5.0,263.0,214.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,11.0,4.0,4.0,7.0,5.0,7.0,28.0,25.0,35.0,30.0,398,162,144.66858677681205
5eb57b5f121d85413f183603,40,Male,High school graduate (includes equivalency),right,5.0,220.0,428.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,28.0,15.0,13.0,21.0,10.0,12.0,27.0,34.0,28.0,30.0,398,162,320.0624938976762
5efb6d8e8257350c76f807cc,19,Female,"Some college, no degree",bottom left,1.0,283.0,209.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,17.0,5.0,4.0,6.0,5.0,4.0,25.0,21.0,31.0,31.0,182,405,220.49263026232873
5eac1cd47d9e5d0526c7d2c3,20,Male,"Some college, no degree",right,0.0,121.0,133.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,25.0,7.0,6.0,12.0,5.0,9.0,23.0,23.0,29.0,29.0,398,162,278.5139134765084
5f16cdd56253a80009c48559,27,Male,Bachelor's degree,bottom left,0.0,262.0,167.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,32.0,4.0,4.0,6.0,5.0,4.0,28.0,26.0,30.0,29.0,182,405,251.08564275959708
5ece5b2aba09f5219bd70af9,41,Male,Graduate or professional degree,bottom left,1.0,404.0,275.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,34.0,14.0,9.0,23.0,21.0,13.0,31.0,29.0,30.0,25.0,182,405,257.26251184344756
5ea1bc928a9acd095f3274ee,19,Male,Graduate or professional degree,top left,5.0,122.0,174.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,21.0,4.0,5.0,12.0,5.0,4.0,28.0,27.0,25.0,28.0,136,125,50.96076922496363
5ee8a76e68875f1ba06aadf2,33,Male,"Some college, no degree",right,1.0,259.0,263.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,19.0,9.0,11.0,19.0,11.0,14.0,27.0,31.0,31.0,31.0,398,162,171.81967291320282
5ea9257bf5d21738cb5582b8,29,Male,Bachelor's degree,right,5.0,262.0,266.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,29.0,14.0,10.0,13.0,10.0,10.0,29.0,28.0,32.0,29.0,398,162,171.20747647226156
5f19bf4cafa07c04531c213e,43,Male,Bachelor's degree,top left,1.0,240.0,52.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,25.0,9.0,4.0,6.0,5.0,4.0,27.0,24.0,31.0,35.0,136,125,127.06297651164952
57a0d81d81f331000139d989,32,Male,Bachelor's degree,right,5.0,310.0,248.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,28.0,9.0,13.0,10.0,5.0,6.0,26.0,27.0,25.0,31.0,398,162,123.0447073221762
56a9161d119265000b6e137a,24,Male,Bachelor's degree,right,1.0,214.0,310.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,16.0,4.0,4.0,6.0,5.0,4.0,27.0,26.0,28.0,29.0,398,162,236.13555429032706
5f1eb0e2a716b3000c6e6329,27,Male,"Some college, no degree",top left,0.0,402.0,406.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,18.0,5.0,6.0,7.0,5.0,5.0,28.0,26.0,27.0,29.0,136,125,386.9328107049078
5dcbfe12d872a4895d4e6919,41,Male,"Some college, no degree",bottom left,5.0,446.0,171.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,28.0,15.0,10.0,26.0,5.0,11.0,18.0,30.0,22.0,31.0,182,405,352.7775503061384
5e63dd2fba8c57000c16eb11,27,Male,Bachelor's degree,top left,5.0,264.0,166.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,27.0,6.0,4.0,12.0,5.0,7.0,26.0,23.0,30.0,28.0,136,125,134.40610105199838
5f5f3e4fe40e17027ac55f7b,39,Male,High school graduate (includes equivalency),right,5.0,295.0,406.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,35.0,10.0,5.0,17.0,5.0,11.0,25.0,29.0,27.0,32.0,398,162,264.8490135907627
5f7f3622f816bb08abb753b0,19,Male,High school graduate (includes equivalency),right,5.0,135.0,171.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,20.0,5.0,7.0,20.0,5.0,7.0,18.0,23.0,27.0,33.0,398,162,263.1539473388153
5f46d480bf76700acde7784d,20,Male,High school graduate (includes equivalency),bottom left,0.0,300.0,77.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,31.0,4.0,4.0,9.0,5.0,7.0,24.0,24.0,31.0,28.0,182,405,348.5799764759875
559cdad9fdf99b66f54b7794,39,Female,Bachelor's degree,right,5.0,111.0,372.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,31.0,6.0,4.0,9.0,6.0,5.0,23.0,20.0,30.0,28.0,398,162,355.62480228465506
5f122185c6bb8d058137b3b2,18,Male,"Some college, no degree",bottom left,0.0,198.0,129.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,25.0,4.0,4.0,7.0,15.0,4.0,28.0,31.0,28.0,31.0,182,405,276.4633791300396
5f4e6581cc17d40391914c45,30,Male,Bachelor's degree,right,1.0,235.0,470.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,34.0,12.0,12.0,20.0,18.0,17.0,35.0,30.0,27.0,29.0,398,162,348.47238054112694
5cfebb94eafc4d001a62cbc9,27,Female,Bachelor's degree,bottom left,1.0,364.0,79.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,25.0,5.0,4.0,8.0,5.0,4.0,26.0,24.0,28.0,28.0,182,405,373.3630940518894
5f0f657bbeda9b11e8934311,28,Female,Graduate or professional degree,bottom left,5.0,288.0,205.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,27.0,5.0,4.0,12.0,5.0,6.0,28.0,29.0,32.0,37.0,182,405,226.35370551417972
