id,age,gender,education,pc_choice,pc_result,x,y,pc_choice_image,pc_choice_x,pc_choice_y,dist
6014931836253d4c5c507a53,21,Male,Bachelor's degree,bottom left,circle,309.09090909090907,248.1818181818182,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,182,405,201.85153287085546
607f04bab28a61a107d49d61,33,Female,Associate degree,bottom left,square,236.36363636363635,335.45454545454544,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,182,405,88.27216552578491
5e9fec0f0450b519deaa43a5,40,Male,Bachelor's degree,top left,circle,348.1818181818182,141.8181818181818,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,136,125,212.84730490802923
5dc87dc8d17e095eb5637b78,31,Female,Bachelor's degree,top left,square,350.0,100.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,136,125,215.45533179756774
609503ad11556015e594f57a,33,Female,"Some college, no degree",bottom left,square,185.45454545454544,159.0909090909091,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,182,405,245.93335454149576
603a207de8d8bd5d74ada372,23,Male,Bachelor's degree,right,circle,177.27272727272728,460.9090909090909,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,398,162,371.573913984444
5f3be3abb12c9a95ced9c63f,27,Female,Bachelor's degree,right,square,219.0909090909091,449.09090909090907,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,398,162,338.27452297292797
5f159571c08bc166665601e4,45,Female,Bachelor's degree,top left,square,259.09090909090907,261.8181818181818,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,136,125,184.0396337120336
601ac6b843506e1b16aee0c9,38,Female,Bachelor's degree,right,square,180.0,276.3636363636364,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,398,162,246.176849688012
5bccbe475c2b810001dc7f1c,31,Female,Bachelor's degree,bottom left,square,290.9090909090909,135.45454545454544,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,182,405,290.7162571112258
606eda6b1364f01cceee0d1c,23,Male,Bachelor's degree,top left,circle,345.45454545454544,327.27272727272725,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,136,125,291.17943404354185
6086aff73a5d06b199f054dd,23,Male,Bachelor's degree,right,square,168.1818181818182,249.0909090909091,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,398,162,245.7666029803396
60565342bf35f1e7658b3458,31,Female,Associate degree,right,square,212.72727272727272,310.9090909090909,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,398,162,237.69707786686456
5e3e964a5ed1320e1757da5a,22,Female,High school graduate (includes equivalency),right,circle,30.0,264.54545454545456,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,398,162,382.02037936206216
5ed790132e914205203dd560,39,Female,High school graduate (includes equivalency),bottom left,circle,252.72727272727272,429.09090909090907,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,182,405,74.7175950380127
607de87e07a2d88adab6e75f,32,Female,Bachelor's degree,right,square,261.8181818181818,302.7272727272727,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,398,162,195.83067403387545
609258b5d4be15d5c1cba09f,26,Female,"Some college, no degree",bottom left,square,348.1818181818182,141.8181818181818,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,182,405,311.25723463993967
5d2cf32a529d6b0017036fb1,30,Female,Bachelor's degree,bottom left,circle,344.54545454545456,328.1818181818182,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,182,405,179.78336366649634
6017184f5ab4b591e35a8aa0,33,Female,Graduate or professional degree,right,circle,420.0,172.72727272727272,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,398,162,24.475995999454017
6074ac633928145ca0102b48,36,Female,Graduate or professional degree,right,square,119.0909090909091,134.54545454545453,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,398,162,280.25708386738637
5dd71029c944d16b0668c95f,22,Female,"Some college, no degree",bottom left,circle,422.7272727272727,171.8181818181818,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,182,405,335.14680390134896
606b6c653bc20a4351c0bd69,20,Female,Bachelor's degree,bottom left,square,362.7272727272727,77.27272727272727,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,182,405,374.2559450385447
59c188d75c50560001df9460,45,Female,"Some college, no degree",right,circle,348.1818181818182,144.54545454545453,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,398,162,52.78742650190682
5c56159a9194d30001a4c498,29,Female,"Some college, no degree",bottom left,square,370.9090909090909,140.9090909090909,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,182,405,324.70086678751255
600d728121d8ec2ee24384a0,35,Female,Bachelor's degree,right,circle,159.0909090909091,57.27272727272727,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,398,162,260.85504666749466
5d752c55b5b1e700015005d3,36,Female,Associate degree,bottom left,square,242.72727272727272,131.8181818181818,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,182,405,279.85015175628644
5e6a7e744ecdc603867d7a54,19,Female,Bachelor's degree,top left,square,375.45454545454544,334.54545454545456,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,136,125,318.19455818650346
